author.x	filename.x	author.y	filename.y	same.author	train.set	train.or.test	case.id	answer	author.seen
hbs	1875-hbs-waon:1862-hbs-tpooi:1862-hbs-aos:1868-hbs-moot	hbs	1886-hbs-tsw	TRUE	FALSE	test	1875-hbs-waon:1862-hbs-tpooi:1862-hbs-aos:1868-hbs-moot 1886-hbs-tsw	1	FALSE
us	1898-us-apom:1921-us-tbol:1920-us-1tsoap:1922-us-tcmc	us	1903-us-og	TRUE	FALSE	test	1898-us-apom:1921-us-tbol:1920-us-1tsoap:1922-us-tcmc 1903-us-og	1	FALSE
ew	1919-ew-m:1903-ew-ivatg:1897-ew-tdof:1916-ew-k-sh	ew	1913-ew-tcotc	TRUE	FALSE	test	1919-ew-m:1903-ew-ivatg:1897-ew-tdof:1916-ew-k-sh 1913-ew-tcotc	1	TRUE
espw	1900-espw-wtg:1896-espw-cfal:1871-espw-tsp:1882-espw-dz	ab	1922-ab-oc	FALSE	FALSE	test	1900-espw-wtg:1896-espw-cfal:1871-espw-tsp:1882-espw-dz 1922-ab-oc	0	FALSE
mt	1869-mt-ia:1896-mt-projoa:1906-mt-cfma:1916-mt-tms	es	1907-es-tlotg	FALSE	FALSE	test	1869-mt-ia:1896-mt-projoa:1906-mt-cfma:1916-mt-tms 1907-es-tlotg	0	TRUE
us	1903-us-ach:1914-us-sm:1921-us-tbol:1908-us-tmc	us	1920-us-1tsoap	TRUE	FALSE	test	1903-us-ach:1914-us-sm:1921-us-tbol:1908-us-tmc 1920-us-1tsoap	1	FALSE
ab	1916-ab-tp:1922-ab-oc:1907-ab-rm:1910-ab-jwf	lma	1867-lma-tagomtt	FALSE	FALSE	test	1916-ab-tp:1922-ab-oc:1907-ab-rm:1910-ab-jwf 1867-lma-tagomtt	0	TRUE
wta	1866-wta-bos:1880-wta-ds:1872-wta-lb:1857-wta-ta	mh+	1914-mh+-mhce-nf	FALSE	FALSE	test	1866-wta-bos:1880-wta-ds:1872-wta-lb:1857-wta-ta 1914-mh+-mhce-nf	0	TRUE
mt	1869-mt-ia:1881-mt-tpatp:1909-mt-isd:1872-mt-ri	mt	1902-mt-adbds	TRUE	FALSE	test	1869-mt-ia:1881-mt-tpatp:1909-mt-isd:1872-mt-ri 1902-mt-adbds	1	TRUE
espw	1896-espw-cfal:1868-espw-tga:1883-espw-btg:1869-espw-mwag	ab	1897-ab-tdohy	FALSE	FALSE	test	1896-espw-cfal:1868-espw-tga:1883-espw-btg:1869-espw-mwag 1897-ab-tdohy	0	FALSE
us	1913-us-dg:1906-us-tj:1908-us-tm:1908-us-tmc	us	1914-us-sm	TRUE	FALSE	test	1913-us-dg:1906-us-tj:1908-us-tm:1908-us-tmc 1914-us-sm	1	FALSE
espw	1907-espw-tldup:1901-espw-a:1883-espw-btg:1889-espw-tsfi	espw	1868-espw-tga	TRUE	FALSE	test	1907-espw-tldup:1901-espw-a:1883-espw-btg:1889-espw-tsfi 1868-espw-tga	1	FALSE
haj	1869-haj-pjb:1899-haj-aoatb:1866-haj-hf:1897-haj-fof	haj	1900-haj-ainy	TRUE	FALSE	test	1869-haj-pjb:1899-haj-aoatb:1866-haj-hf:1897-haj-fof 1900-haj-ainy	1	FALSE
ew	1910-ew-tomag:1897-ew-tdof:1916-ew-k-sh:1913-ew-tcotc	ew	1907-ew-tfott	TRUE	FALSE	test	1910-ew-tomag:1897-ew-tdof:1916-ew-k-sh:1913-ew-tcotc 1907-ew-tfott	1	TRUE
ew	1913-ew-tcotc:1919-ew-m:1916-ew-k-sh:1907-ew-tfott	ew	1897-ew-tdof	TRUE	FALSE	test	1913-ew-tcotc:1919-ew-m:1916-ew-k-sh:1907-ew-tfott 1897-ew-tdof	1	TRUE
wta	1866-wta-ob:1857-wta-ta:1865-wta-waw:1876-wta-vao	wta	1885-wta-sts	TRUE	FALSE	test	1866-wta-ob:1857-wta-ta:1865-wta-waw:1876-wta-vao 1885-wta-sts	1	TRUE
wta	1884-wta-Sac:1882-wta-aa:1868-wta-mob:1870-wta-faf	cdw	1876-cdw-itl	FALSE	FALSE	test	1884-wta-Sac:1882-wta-aa:1868-wta-mob:1870-wta-faf 1876-cdw-itl	0	TRUE
cfw	1875-cfw-cn:1895-cfw-mcac:1889-cfw-jl:1874-cfw-tac	wta	1876-wta-vao	FALSE	FALSE	test	1875-cfw-cn:1895-cfw-mcac:1889-cfw-jl:1874-cfw-tac 1876-wta-vao	0	TRUE
lma	1872-lma-ss:1877-lma-amm:1868-lma-lw:1864-lma-m	lma	1885-lma-ll	TRUE	FALSE	test	1872-lma-ss:1877-lma-amm:1868-lma-lw:1864-lma-m 1885-lma-ll	1	TRUE
mt	1909-mt-isd:1881-mt-tpatp:1869-mt-ia:1884-mt-taohf	hbs	1875-hbs-waon	FALSE	FALSE	test	1909-mt-isd:1881-mt-tpatp:1869-mt-ia:1884-mt-taohf 1875-hbs-waon	0	TRUE
lma	1864-lma-opdaot:1882-lma-ajsb-v6:1868-lma-lw:1885-lma-ll	hj	1903-hj-ta	FALSE	FALSE	test	1864-lma-opdaot:1882-lma-ajsb-v6:1868-lma-lw:1885-lma-ll 1903-hj-ta	0	TRUE
cfw	1884-cfw-ea:1889-cfw-jl:1874-cfw-tac:1875-cfw-cn	cfw	1895-cfw-mcac	TRUE	FALSE	test	1884-cfw-ea:1889-cfw-jl:1874-cfw-tac:1875-cfw-cn 1895-cfw-mcac	1	TRUE
lma	1872-lma-ss:1867-lma-tagomtt:1868-lma-lw:1885-lma-ll	lma	1864-lma-opdaot	TRUE	FALSE	test	1872-lma-ss:1867-lma-tagomtt:1868-lma-lw:1885-lma-ll 1864-lma-opdaot	1	TRUE
hbs	1859-hbs-tmw:1862-hbs-aos:1868-hbs-moot:1854-hbs-smofl-v2	hbs	1852-hbs-utc	TRUE	FALSE	test	1859-hbs-tmw:1862-hbs-aos:1868-hbs-moot:1854-hbs-smofl-v2 1852-hbs-utc	1	FALSE
rwc	1915-rwc-b:1919-rwc-tsos:1900-rwc-taoamm:1904-rwc-isotu	ewaoc	1897-ewaoc-tdof	FALSE	FALSE	test	1915-rwc-b:1919-rwc-tsos:1900-rwc-taoamm:1904-rwc-isotu 1897-ewaoc-tdof	0	TRUE
wta	1869-wta-dtr:1855-wta-aa:1874-wta-tcw:1885-wta-sts	wta	1872-wta-lb	TRUE	FALSE	test	1869-wta-dtr:1855-wta-aa:1874-wta-tcw:1885-wta-sts 1872-wta-lb	1	TRUE
cfw	1895-cfw-mcac:1874-cfw-tac:1883-cfw-ftm:1889-cfw-jl	wta	1882-wta-aa	FALSE	FALSE	test	1895-cfw-mcac:1874-cfw-tac:1883-cfw-ftm:1889-cfw-jl 1882-wta-aa	0	TRUE
cfw	1895-cfw-mcac:1884-cfw-ea:1883-cfw-ftm:1874-cfw-tac	cfw	1889-cfw-jl	TRUE	FALSE	test	1895-cfw-mcac:1884-cfw-ea:1883-cfw-ftm:1874-cfw-tac 1889-cfw-jl	1	TRUE
hj	1878-hj-aie:1902-hj-twotd-v2:1879-hj-dm:1898-hj-itc	mh+	1914-mh+-mhce-nf	FALSE	FALSE	test	1878-hj-aie:1902-hj-twotd-v2:1879-hj-dm:1898-hj-itc 1914-mh+-mhce-nf	0	FALSE
cdw	1891-cdw-oi:1897-cdw-tpfwsw:1878-cdw-hikab:1876-cdw-itl	cdw	1894-cdw-tgh	TRUE	FALSE	test	1891-cdw-oi:1897-cdw-tpfwsw:1878-cdw-hikab:1876-cdw-itl 1894-cdw-tgh	1	TRUE
haj	1882-haj-ffbts:1888-haj-bb:1868-haj-faf:1899-haj-mmv	haj	1882-haj-bn	TRUE	FALSE	test	1882-haj-ffbts:1888-haj-bb:1868-haj-faf:1899-haj-mmv 1882-haj-bn	1	FALSE
es	1913-es-tm:1889-es-atg:1907-es-tlotg:1917-es-ow-sh	rwc	1913-rwc-thc	FALSE	FALSE	test	1913-es-tm:1889-es-atg:1907-es-tlotg:1917-es-ow-sh 1913-rwc-thc	0	TRUE
haj	1869-haj-pjb:1899-haj-ra:1900-haj-adoh:1898-haj-tyb	cfw	1895-cfw-mcac	FALSE	FALSE	test	1869-haj-pjb:1899-haj-ra:1900-haj-adoh:1898-haj-tyb 1895-cfw-mcac	0	TRUE
hj	1883-hj-rh:1888-hj-tap:1897-hj-wmk:1890-hj-ttm	fmc	1887-fmc-pp	FALSE	FALSE	test	1883-hj-rh:1888-hj-tap:1897-hj-wmk:1890-hj-ttm 1887-fmc-pp	0	FALSE
espw	1907-espw-tldup:1889-espw-tsfi:1866-espw-gsar:1894-espw-asl	espw	1887-espw-tgb	TRUE	FALSE	test	1907-espw-tldup:1889-espw-tsfi:1866-espw-gsar:1894-espw-asl 1887-espw-tgb	1	FALSE
rwc	1900-rwc-taoamm:1909-rwc-tdm:1913-rwc-thc:1904-rwc-isotu	ewaoc	1897-ewaoc-tdof	FALSE	FALSE	test	1900-rwc-taoamm:1909-rwc-tdm:1913-rwc-thc:1904-rwc-isotu 1897-ewaoc-tdof	0	TRUE
mt	1916-mt-tms:1872-mt-ri:1906-mt-cfma:1896-mt-projoa	mt	1902-mt-adbds	TRUE	FALSE	test	1916-mt-tms:1872-mt-ri:1906-mt-cfma:1896-mt-projoa 1902-mt-adbds	1	TRUE
us	1914-us-sm:1908-us-tmc:1918-us-jh:1906-us-tj	fmc	1906-fmc-alor	FALSE	FALSE	test	1914-us-sm:1908-us-tmc:1918-us-jh:1906-us-tj 1906-fmc-alor	0	FALSE
lma	1864-lma-m:1885-lma-ll:1864-lma-opdaot:1882-lma-ajsb-v6	lma	1868-lma-lw	TRUE	FALSE	test	1864-lma-m:1885-lma-ll:1864-lma-opdaot:1882-lma-ajsb-v6 1868-lma-lw	1	TRUE
wta	1865-wta-waw:1869-wta-dtr:1891-wta-sbtu:1884-wta-Sac	wta	1868-wta-dad	TRUE	FALSE	test	1865-wta-waw:1869-wta-dtr:1891-wta-sbtu:1884-wta-Sac 1868-wta-dad	1	TRUE
fmc	1887-fmc-s:1894-fmc-wg:1905-fmc-fm:1902-fmc-c	espw	1866-espw-gcj	FALSE	FALSE	test	1887-fmc-s:1894-fmc-wg:1905-fmc-fm:1902-fmc-c 1866-espw-gcj	0	FALSE
lma	1864-lma-opdaot:1868-lma-lw:1885-lma-ll:1882-lma-ajsb-v6	fmc	1908-fmc-tp	FALSE	FALSE	test	1864-lma-opdaot:1868-lma-lw:1885-lma-ll:1882-lma-ajsb-v6 1908-fmc-tp	0	TRUE
us	1918-us-jh:1921-us-tbol:1908-us-tmc:1903-us-ach	us	1898-us-apom	TRUE	FALSE	test	1918-us-jh:1921-us-tbol:1908-us-tmc:1903-us-ach 1898-us-apom	1	FALSE
rwc	1912-rwc-tsoa:1906-rwc-ttolp:1915-rwc-p:1911-rwc-tcl	us	1913-us-dg	FALSE	FALSE	test	1912-rwc-tsoa:1906-rwc-ttolp:1915-rwc-p:1911-rwc-tcl 1913-us-dg	0	TRUE
espw	1907-espw-tldup:1868-espw-tga:1882-espw-dz:1896-espw-cfal	espw	1871-espw-tsp	TRUE	FALSE	test	1907-espw-tldup:1868-espw-tga:1882-espw-dz:1896-espw-cfal 1871-espw-tsp	1	FALSE
ew	1910-ew-tomag:1897-ew-tdof:1916-ew-k-sh:1919-ew-m	ew	1907-ew-tfott	TRUE	FALSE	test	1910-ew-tomag:1897-ew-tdof:1916-ew-k-sh:1919-ew-m 1907-ew-tfott	1	TRUE
lma	1864-lma-opdaot:1868-lma-lw:1877-lma-amm:1885-lma-ll	lma	1882-lma-ajsb-v6	TRUE	FALSE	test	1864-lma-opdaot:1868-lma-lw:1877-lma-amm:1885-lma-ll 1882-lma-ajsb-v6	1	TRUE
us	1898-us-apom:1911-us-alp:1914-us-sm:1903-us-ach	us	1922-us-tcmc	TRUE	FALSE	test	1898-us-apom:1911-us-alp:1914-us-sm:1903-us-ach 1922-us-tcmc	1	FALSE
es	1889-es-tptk:1907-es-tlotg:1889-es-atg:1917-es-ow-sh	mt	1874-mt-lotm	FALSE	FALSE	test	1889-es-tptk:1907-es-tlotg:1889-es-atg:1917-es-ow-sh 1874-mt-lotm	0	TRUE
mt	1902-mt-adbds:1872-mt-ri:1909-mt-isd:1881-mt-tpatp	cdw	1878-cdw-hikab	FALSE	FALSE	test	1902-mt-adbds:1872-mt-ri:1909-mt-isd:1881-mt-tpatp 1878-cdw-hikab	0	TRUE
hbs	1868-hbs-moot:1875-hbs-waon:1871-hbs-ofs:1873-hbs-pl	hbs	1862-hbs-aos	TRUE	FALSE	test	1868-hbs-moot:1875-hbs-waon:1871-hbs-ofs:1873-hbs-pl 1862-hbs-aos	1	FALSE
haj	1876-haj-btlb:1900-haj-ainy:1874-haj-rftr:1869-haj-pjb	haj	1893-haj-dtn	TRUE	FALSE	test	1876-haj-btlb:1900-haj-ainy:1874-haj-rftr:1869-haj-pjb 1893-haj-dtn	1	FALSE
rwc	1908-rwc-tfl:1910-rwc-ap:1897-rwc-l:1915-rwc-p	ew	1907-ew-tfott	FALSE	FALSE	test	1908-rwc-tfl:1910-rwc-ap:1897-rwc-l:1915-rwc-p 1907-ew-tfott	0	TRUE
es	1917-es-ow-sh:1885-es-tpod:1905-es-tpoe:1907-es-tlotg	es	1889-es-atg	TRUE	FALSE	test	1917-es-ow-sh:1885-es-tpod:1905-es-tpoe:1907-es-tlotg 1889-es-atg	1	TRUE
es	1889-es-tptk:1889-es-atg:1888-es-ttatv:1905-es-tpoe	fmc	1893-fmc-md	FALSE	FALSE	test	1889-es-tptk:1889-es-atg:1888-es-ttatv:1905-es-tpoe 1893-fmc-md	0	TRUE
rwc	1909-rwc-tdm:1912-rwc-tsoa:1913-rwc-thc:1906-rwc-ttolp	rwc	1910-rwc-ap	TRUE	FALSE	test	1909-rwc-tdm:1912-rwc-tsoa:1913-rwc-thc:1906-rwc-ttolp 1910-rwc-ap	1	TRUE
hj	1896-hj-tsop:1898-hj-ttm:1880-hj-ws:1901-hj-tsf	espw	1895-espw-tsojc	FALSE	FALSE	test	1896-hj-tsop:1898-hj-ttm:1880-hj-ws:1901-hj-tsf 1895-espw-tsojc	0	FALSE
lma	1885-lma-ll:1882-lma-ajsb-v6:1864-lma-m:1877-lma-amm	lma	1872-lma-ss	TRUE	FALSE	test	1885-lma-ll:1882-lma-ajsb-v6:1864-lma-m:1877-lma-amm 1872-lma-ss	1	TRUE
hj	1880-hj-c:1917-hj-tit:1888-hj-tr:1904-hj-tgb	espw	1895-espw-tsojc	FALSE	FALSE	test	1880-hj-c:1917-hj-tit:1888-hj-tr:1904-hj-tgb 1895-espw-tsojc	0	FALSE
hbs	1871-hbs-ofs:1862-hbs-aos:1854-hbs-smofl:1886-hbs-tsw	es	1888-es-ttatv	FALSE	FALSE	test	1871-hbs-ofs:1862-hbs-aos:1854-hbs-smofl:1886-hbs-tsw 1888-es-ttatv	0	TRUE
us	1903-us-ach:1911-us-alp:1914-us-sm:1903-us-og	rwc	1904-rwc-sm	FALSE	FALSE	test	1903-us-ach:1911-us-alp:1914-us-sm:1903-us-og 1904-rwc-sm	0	TRUE
cfw	1874-cfw-tac:1895-cfw-mcac:1889-cfw-jl:1884-cfw-ea	cfw	1875-cfw-cn	TRUE	FALSE	test	1874-cfw-tac:1895-cfw-mcac:1889-cfw-jl:1884-cfw-ea 1875-cfw-cn	1	TRUE
espw	1895-espw-tsojc:1871-espw-tsp:1866-espw-gcj:1866-espw-gsar	hbs	1870-hbs-tbc	FALSE	FALSE	test	1895-espw-tsojc:1871-espw-tsp:1866-espw-gcj:1866-espw-gsar 1870-hbs-tbc	0	FALSE
fmc	1898-fmc-vc:1888-fmc-si:1896-fmc-c:1906-fmc-alor	fmc	1908-fmc-s	TRUE	FALSE	test	1898-fmc-vc:1888-fmc-si:1896-fmc-c:1906-fmc-alor 1908-fmc-s	1	FALSE
us	1914-us-sm:1898-us-apom:1913-us-dg:1920-us-1tsoap	us	1918-us-jh	TRUE	FALSE	test	1914-us-sm:1898-us-apom:1913-us-dg:1920-us-1tsoap 1918-us-jh	1	FALSE
haj	1870-haj-rar:1891-haj-tetb:1879-haj-tym:1868-haj-faf	haj	1892-haj-dfg	TRUE	FALSE	test	1870-haj-rar:1891-haj-tetb:1879-haj-tym:1868-haj-faf 1892-haj-dfg	1	FALSE
wta	1868-wta-dad:1876-wta-vao:1858-wta-pap:1889-wta-wtel	wta	1891-wta-sbtu	TRUE	FALSE	test	1868-wta-dad:1876-wta-vao:1858-wta-pap:1889-wta-wtel 1891-wta-sbtu	1	TRUE
ab	1897-ab-tdohy:1910-ab-jwf:1907-ab-rm:1916-ab-tp	haj	1866-haj-ccc-ia	FALSE	FALSE	test	1897-ab-tdohy:1910-ab-jwf:1907-ab-rm:1916-ab-tp 1866-haj-ccc-ia	0	FALSE
haj	1866-haj-tcw:1879-haj-tym:1899-haj-jtpb:1899-haj-ra	es	1888-es-ttatv	FALSE	FALSE	test	1866-haj-tcw:1879-haj-tym:1899-haj-jtpb:1899-haj-ra 1888-es-ttatv	0	TRUE
cfw	1874-cfw-tac:1883-cfw-ftm:1895-cfw-mcac:1884-cfw-ea	rwc	1915-rwc-b	FALSE	FALSE	test	1874-cfw-tac:1883-cfw-ftm:1895-cfw-mcac:1884-cfw-ea 1915-rwc-b	0	TRUE
wta	1870-wta-faf:1858-wta-pap:1864-wta-tsb:1882-wta-aa	hj	1886-hj-tb	FALSE	FALSE	test	1870-wta-faf:1858-wta-pap:1864-wta-tsb:1882-wta-aa 1886-hj-tb	0	TRUE
cfw	1884-cfw-ea:1883-cfw-ftm:1889-cfw-jl:1874-cfw-tac	us	1913-us-dg	FALSE	FALSE	test	1884-cfw-ea:1883-cfw-ftm:1889-cfw-jl:1874-cfw-tac 1913-us-dg	0	TRUE
hbs	1871-hbs-mwai:1854-hbs-smofl-v2:1868-hbs-moot:1862-hbs-aos	espw	1893-espw-dm	FALSE	FALSE	test	1871-hbs-mwai:1854-hbs-smofl-v2:1868-hbs-moot:1862-hbs-aos 1893-espw-dm	0	FALSE
wta	1884-wta-Sac:1868-wta-mob:1881-wta-utr:1895-wta-alae	fmc	1883-fmc-dc	FALSE	FALSE	test	1884-wta-Sac:1868-wta-mob:1881-wta-utr:1895-wta-alae 1883-fmc-dc	0	TRUE
ew	1919-ew-m:1897-ew-tdof:1907-ew-tfott:1913-ew-tcotc	ew	1910-ew-tomag	TRUE	FALSE	test	1919-ew-m:1897-ew-tdof:1907-ew-tfott:1913-ew-tcotc 1910-ew-tomag	1	TRUE
fmc	1893-fmc-md:1888-fmc-si:1887-fmc-pp:1906-fmc-alor	fmc	1893-fmc-kl-v2	TRUE	FALSE	test	1893-fmc-md:1888-fmc-si:1887-fmc-pp:1906-fmc-alor 1893-fmc-kl-v2	1	FALSE
espw	1895-espw-tsojc:1866-espw-gb:1871-espw-tsp:1869-espw-mwag	espw	1882-espw-dz	TRUE	FALSE	test	1895-espw-tsojc:1866-espw-gb:1871-espw-tsp:1869-espw-mwag 1882-espw-dz	1	FALSE
wta	1884-wta-Sac:1855-wta-aa:1858-wta-pap:1895-wta-alae	lma	1867-lma-tagomtt	FALSE	FALSE	test	1884-wta-Sac:1855-wta-aa:1858-wta-pap:1895-wta-alae 1867-lma-tagomtt	0	TRUE
haj	1899-haj-aoatb:1883-haj-tbb:1882-haj-ffbts:1891-haj-tetb	mh+	1914-mh+-mhce-nf	FALSE	FALSE	test	1899-haj-aoatb:1883-haj-tbb:1882-haj-ffbts:1891-haj-tetb 1914-mh+-mhce-nf	0	FALSE
rwc	1912-rwc-tsoa:1922-rwc-tfj:1909-rwc-tdm:1910-rwc-tgm	hj	1898-hj-itc	FALSE	FALSE	test	1912-rwc-tsoa:1922-rwc-tfj:1909-rwc-tdm:1910-rwc-tgm 1898-hj-itc	0	TRUE
cfw	1874-cfw-tac:1889-cfw-jl:1883-cfw-ftm:1875-cfw-cn	cfw	1884-cfw-ea	TRUE	FALSE	test	1874-cfw-tac:1889-cfw-jl:1883-cfw-ftm:1875-cfw-cn 1884-cfw-ea	1	TRUE
wta	1880-wta-ds:1883-wta-sh:1870-wta-faf:1889-wta-wtel	ewaoc	1897-ewaoc-tdof	FALSE	FALSE	test	1880-wta-ds:1883-wta-sh:1870-wta-faf:1889-wta-wtel 1897-ewaoc-tdof	0	TRUE
rwc	1910-rwc-ap:1908-rwc-tfl:1897-rwc-l:1904-rwc-sm	wta	1866-wta-bos	FALSE	FALSE	test	1910-rwc-ap:1908-rwc-tfl:1897-rwc-l:1904-rwc-sm 1866-wta-bos	0	TRUE
haj	1899-haj-ra:1898-haj-tyb:1893-haj-dtn:1874-haj-rftr	rwc	1922-rwc-tfj	FALSE	FALSE	test	1899-haj-ra:1898-haj-tyb:1893-haj-dtn:1874-haj-rftr 1922-rwc-tfj	0	TRUE
es	1888-es-ttatv:1907-es-tlotg:1889-es-tptk:1885-es-tpod	cfw	1884-cfw-ea	FALSE	FALSE	test	1888-es-ttatv:1907-es-tlotg:1889-es-tptk:1885-es-tpod 1884-cfw-ea	0	TRUE
lma	1882-lma-ajsb-v6:1885-lma-ll:1877-lma-amm:1872-lma-ss	lma	1867-lma-tagomtt	TRUE	FALSE	test	1882-lma-ajsb-v6:1885-lma-ll:1877-lma-amm:1872-lma-ss 1867-lma-tagomtt	1	TRUE
cdw	1878-cdw-hikab:1897-cdw-tpfwsw:1894-cdw-tgh:1876-cdw-itl	lma	1882-lma-ajsb-v6	FALSE	FALSE	test	1878-cdw-hikab:1897-cdw-tpfwsw:1894-cdw-tgh:1876-cdw-itl 1882-lma-ajsb-v6	0	TRUE
us	1903-us-tjoas:1918-us-jh:1908-us-tm:1906-us-tj	us	1911-us-alp	TRUE	FALSE	test	1903-us-tjoas:1918-us-jh:1908-us-tm:1906-us-tj 1911-us-alp	1	FALSE
espw	1893-espw-dm:1866-espw-gcj:1907-espw-tldup:1883-espw-btg	ab	1899-ab-tt	FALSE	FALSE	test	1893-espw-dm:1866-espw-gcj:1907-espw-tldup:1883-espw-btg 1899-ab-tt	0	FALSE
wta	1876-wta-vao:1881-wta-utr:1890-wta-otb:1885-wta-sts	wta	1872-wta-lb	TRUE	FALSE	test	1876-wta-vao:1881-wta-utr:1890-wta-otb:1885-wta-sts 1872-wta-lb	1	TRUE
