author.x	filename.x	author.y	filename.y	same.author	train.set	train.or.test	case.id	answer	author.seen
mt	1909-mt-isd:1869-mt-ia:1902-mt-adbds	mt	1896-mt-projoa	TRUE	FALSE	test	1909-mt-isd:1869-mt-ia:1902-mt-adbds 1896-mt-projoa	1	TRUE
ew	1903-ew-ivatg:1907-ew-tfott:1913-ew-tcotc	wta	1874-wta-tcw	FALSE	FALSE	test	1903-ew-ivatg:1907-ew-tfott:1913-ew-tcotc 1874-wta-tcw	0	TRUE
cfw	1874-cfw-tac:1875-cfw-cn:1889-cfw-jl	rwc	1911-rwc-tgr	FALSE	FALSE	test	1874-cfw-tac:1875-cfw-cn:1889-cfw-jl 1911-rwc-tgr	0	TRUE
fmc	1901-fmc-m:1895-fmc-t:1891-fmc-do	fmc	1885-fmc-atoalp	TRUE	FALSE	test	1901-fmc-m:1895-fmc-t:1891-fmc-do 1885-fmc-atoalp	1	FALSE
ab	1896-ab-boat:1922-ab-oc:1895-ab-mgtonel	rwc	1922-rwc-tfj	FALSE	FALSE	test	1896-ab-boat:1922-ab-oc:1895-ab-mgtonel 1922-rwc-tfj	0	TRUE
cdw	1894-cdw-tgh:1891-cdw-oi:1889-cdw-sths	cdw	1878-cdw-hikab	TRUE	FALSE	test	1894-cdw-tgh:1891-cdw-oi:1889-cdw-sths 1878-cdw-hikab	1	TRUE
ab	1896-ab-boat:1899-ab-tt:1884-ab-sbts	ab	1907-ab-rm	TRUE	FALSE	test	1896-ab-boat:1899-ab-tt:1884-ab-sbts 1907-ab-rm	1	FALSE
fmc	1887-fmc-s:1884-fmc-aap:1885-fmc-zamc	wta	1868-wta-mob	FALSE	FALSE	test	1887-fmc-s:1884-fmc-aap:1885-fmc-zamc 1868-wta-mob	0	TRUE
es	1889-es-tptk:1888-es-ttatv:1907-es-tlotg	es	1905-es-tpoe	TRUE	FALSE	test	1889-es-tptk:1888-es-ttatv:1907-es-tlotg 1905-es-tpoe	1	TRUE
us	1922-us-tcmc:1917-us-kc:1901-us-km	us	1903-us-tjoas	TRUE	FALSE	test	1922-us-tcmc:1917-us-kc:1901-us-km 1903-us-tjoas	1	FALSE
es	1917-es-ow-sh:1889-es-tptk:1907-es-tlotg	lma	1868-lma-lw	FALSE	FALSE	test	1917-es-ow-sh:1889-es-tptk:1907-es-tlotg 1868-lma-lw	0	TRUE
rwc	1910-rwc-ap:1911-rwc-tgr:1912-rwc-tsoa	rwc	1913-rwc-thc	TRUE	FALSE	test	1910-rwc-ap:1911-rwc-tgr:1912-rwc-tsoa 1913-rwc-thc	1	TRUE
espw	1887-espw-tgb:1896-espw-cfal:1871-espw-tsp	espw	1900-espw-wtg	TRUE	FALSE	test	1887-espw-tgb:1896-espw-cfal:1871-espw-tsp 1900-espw-wtg	1	FALSE
fmc	1893-fmc-md:1907-fmc-tdr:1883-fmc-tl	us	1917-us-kc	FALSE	FALSE	test	1893-fmc-md:1907-fmc-tdr:1883-fmc-tl 1917-us-kc	0	FALSE
espw	1894-espw-asl:1866-espw-gcj:1869-espw-mwag	rwc	1912-rwc-tsoa	FALSE	FALSE	test	1894-espw-asl:1866-espw-gcj:1869-espw-mwag 1912-rwc-tsoa	0	TRUE
haj	1879-haj-ttb:1906-haj-rotr-ph:1866-haj-tcw	haj	1871-haj-tt	TRUE	FALSE	test	1879-haj-ttb:1906-haj-rotr-ph:1866-haj-tcw 1871-haj-tt	1	FALSE
hj	1880-hj-ws:1886-hj-pc:1896-hj-toh	us	1921-us-tbol	FALSE	FALSE	test	1880-hj-ws:1886-hj-pc:1896-hj-toh 1921-us-tbol	0	FALSE
cfw	1874-cfw-tac:1884-cfw-ea:1875-cfw-cn	wta	1872-wta-lb	FALSE	FALSE	test	1874-cfw-tac:1884-cfw-ea:1875-cfw-cn 1872-wta-lb	0	TRUE
hj	1898-hj-ttm:1883-hj-rh:1885-hj-gr	ab	1916-ab-tp	FALSE	FALSE	test	1898-hj-ttm:1883-hj-rh:1885-hj-gr 1916-ab-tp	0	FALSE
hj	1904-hj-tgb:1885-hj-gr:1883-hj-rh-v2	wta	1868-wta-dad	FALSE	FALSE	test	1904-hj-tgb:1885-hj-gr:1883-hj-rh-v2 1868-wta-dad	0	TRUE
cdw	1891-cdw-oi:1897-cdw-tpfwsw:1894-cdw-tgh	fmc	1885-fmc-tcotk	FALSE	FALSE	test	1891-cdw-oi:1897-cdw-tpfwsw:1894-cdw-tgh 1885-fmc-tcotk	0	TRUE
wta	1883-wta-sh:1876-wta-vao:1864-wta-tsb	wta	1891-wta-sbtu	TRUE	FALSE	test	1883-wta-sh:1876-wta-vao:1864-wta-tsb 1891-wta-sbtu	1	TRUE
wta	1863-wta-isao:1855-wta-aa:1881-wta-utr	wta	1858-wta-pap	TRUE	FALSE	test	1863-wta-isao:1855-wta-aa:1881-wta-utr 1858-wta-pap	1	TRUE
mt	1869-mt-ia:1881-mt-tpatp:1884-mt-taohf	mt	1916-mt-tms	TRUE	FALSE	test	1869-mt-ia:1881-mt-tpatp:1884-mt-taohf 1916-mt-tms	1	TRUE
espw	1889-espw-tsfi:1867-espw-gyatgc:1866-espw-gcj	mh+	1914-mh+-mhce-nf	FALSE	FALSE	test	1889-espw-tsfi:1867-espw-gyatgc:1866-espw-gcj 1914-mh+-mhce-nf	0	FALSE
wta	1891-wta-sbtu:1858-wta-pap:1889-wta-wtel	wta	1874-wta-tcw	TRUE	FALSE	test	1891-wta-sbtu:1858-wta-pap:1889-wta-wtel 1874-wta-tcw	1	TRUE
wta	1863-wta-isao:1882-wta-aa:1880-wta-ds	hbs	1855-hbs-tmf	FALSE	FALSE	test	1863-wta-isao:1882-wta-aa:1880-wta-ds 1855-hbs-tmf	0	TRUE
lma	1867-lma-tagomtt:1864-lma-opdaot:1877-lma-amm	ew	1903-ew-ivatg	FALSE	FALSE	test	1867-lma-tagomtt:1864-lma-opdaot:1877-lma-amm 1903-ew-ivatg	0	TRUE
cfw	1895-cfw-mcac:1875-cfw-cn:1883-cfw-ftm	haj	1868-haj-rd	FALSE	FALSE	test	1895-cfw-mcac:1875-cfw-cn:1883-cfw-ftm 1868-haj-rd	0	TRUE
hbs	1871-hbs-mwai:1859-hbs-tmw:1854-hbs-smofl	mt	1869-mt-ia	FALSE	FALSE	test	1871-hbs-mwai:1859-hbs-tmw:1854-hbs-smofl 1869-mt-ia	0	TRUE
hj	1886-hj-pc:1909-hj-ih:1898-hj-itc	hj	1878-hj-te	TRUE	FALSE	test	1886-hj-pc:1909-hj-ih:1898-hj-itc 1878-hj-te	1	FALSE
fmc	1895-fmc-ajs:1885-fmc-atoalp:1893-fmc-kl	fmc	1906-fmc-a	TRUE	FALSE	test	1895-fmc-ajs:1885-fmc-atoalp:1893-fmc-kl 1906-fmc-a	1	FALSE
rwc	1913-rwc-thc:1897-rwc-l:1911-rwc-tcl	rwc	1910-rwc-ap	TRUE	FALSE	test	1913-rwc-thc:1897-rwc-l:1911-rwc-tcl 1910-rwc-ap	1	TRUE
hbs	1871-hbs-mwai:1886-hbs-tsw:1855-hbs-tmf	hbs	1871-hbs-ofs	TRUE	FALSE	test	1871-hbs-mwai:1886-hbs-tsw:1855-hbs-tmf 1871-hbs-ofs	1	FALSE
mt	1916-mt-tms:1881-mt-tpatp:1884-mt-taohf	mt	1874-mt-lotm	TRUE	FALSE	test	1916-mt-tms:1881-mt-tpatp:1884-mt-taohf 1874-mt-lotm	1	TRUE
espw	1883-espw-btg:1895-espw-tsojc:1887-espw-jtf	wta	1889-wta-wtel	FALSE	FALSE	test	1883-espw-btg:1895-espw-tsojc:1887-espw-jtf 1889-wta-wtel	0	TRUE
es	1917-es-ow-sh:1885-es-tpod:1888-es-ttatv	es	1913-es-tm	TRUE	FALSE	test	1917-es-ow-sh:1885-es-tpod:1888-es-ttatv 1913-es-tm	1	TRUE
hj	1909-hj-ih:1903-hj-ta:1885-hj-gr	hj	1878-hj-te	TRUE	FALSE	test	1909-hj-ih:1903-hj-ta:1885-hj-gr 1878-hj-te	1	FALSE
ab	1921-ab-lig:1917-ab-bn:1910-ab-jwf	ab	1922-ab-oc	TRUE	FALSE	test	1921-ab-lig:1917-ab-bn:1910-ab-jwf 1922-ab-oc	1	FALSE
us	1903-us-tjoas:1906-us-tj:1922-us-tcmc	us	1911-us-alp	TRUE	FALSE	test	1903-us-tjoas:1906-us-tj:1922-us-tcmc 1911-us-alp	1	FALSE
rwc	1904-rwc-sm:1900-rwc-taoamm:1919-rwc-tsos	us	1910-us-sts	FALSE	FALSE	test	1904-rwc-sm:1900-rwc-taoamm:1919-rwc-tsos 1910-us-sts	0	TRUE
mt	1884-mt-taohf:1909-mt-isd:1902-mt-adbds	ewaoc	1897-ewaoc-tdof	FALSE	FALSE	test	1884-mt-taohf:1909-mt-isd:1902-mt-adbds 1897-ewaoc-tdof	0	TRUE
us	1906-us-tj:1903-us-tjoas:1910-us-sts	us	1913-us-dg	TRUE	FALSE	test	1906-us-tj:1903-us-tjoas:1910-us-sts 1913-us-dg	1	FALSE
mt	1881-mt-tpatp:1872-mt-ri:1916-mt-tms	mt	1884-mt-taohf	TRUE	FALSE	test	1881-mt-tpatp:1872-mt-ri:1916-mt-tms 1884-mt-taohf	1	TRUE
wta	1882-wta-aa:1885-wta-sts:1876-wta-vao	us	1921-us-tbol	FALSE	FALSE	test	1882-wta-aa:1885-wta-sts:1876-wta-vao 1921-us-tbol	0	TRUE
lma	1885-lma-ll:1882-lma-ajsb-v6:1877-lma-amm	ab	1921-ab-lig	FALSE	FALSE	test	1885-lma-ll:1882-lma-ajsb-v6:1877-lma-amm 1921-ab-lig	0	TRUE
es	1907-es-tlotg:1888-es-ttatv:1885-es-tpod	hbs	1873-hbs-wish	FALSE	FALSE	test	1907-es-tlotg:1888-es-ttatv:1885-es-tpod 1873-hbs-wish	0	TRUE
ab	1897-ab-tdohy:1910-ab-cn:1917-ab-bn	us	1920-us-1tsoap	FALSE	FALSE	test	1897-ab-tdohy:1910-ab-cn:1917-ab-bn 1920-us-1tsoap	0	FALSE
hj	1899-hj-taa:1881-hj-tpoal:1898-hj-ttm	cfw	1895-cfw-mcac	FALSE	FALSE	test	1899-hj-taa:1881-hj-tpoal:1898-hj-ttm 1895-cfw-mcac	0	TRUE
hbs	1871-hbs-mwai:1878-hbs-pp:1855-hbs-tmf	cdw	1876-cdw-itl	FALSE	FALSE	test	1871-hbs-mwai:1878-hbs-pp:1855-hbs-tmf 1876-cdw-itl	0	TRUE
wta	1884-wta-Sac:1857-wta-ta:1890-wta-otb	wta	1866-wta-bos	TRUE	FALSE	test	1884-wta-Sac:1857-wta-ta:1890-wta-otb 1866-wta-bos	1	TRUE
us	1918-us-jh:1906-us-tj:1908-us-tmc	us	1914-us-sm	TRUE	FALSE	test	1918-us-jh:1906-us-tj:1908-us-tmc 1914-us-sm	1	FALSE
ew	1913-ew-tcotc:1919-ew-m:1907-ew-tfott	hbs	1871-hbs-mwai	FALSE	FALSE	test	1913-ew-tcotc:1919-ew-m:1907-ew-tfott 1871-hbs-mwai	0	TRUE
ab	1897-ab-tdohy:1884-ab-sbts:1910-ab-cn	fmc	1889-fmc-g	FALSE	FALSE	test	1897-ab-tdohy:1884-ab-sbts:1910-ab-cn 1889-fmc-g	0	FALSE
hbs	1878-hbs-pp:1870-hbs-tbc:1853-hbs-aktutc	cfw	1889-cfw-jl	FALSE	FALSE	test	1878-hbs-pp:1870-hbs-tbc:1853-hbs-aktutc 1889-cfw-jl	0	TRUE
haj	1899-haj-aoatb:1868-haj-faf:1874-haj-rftr	haj	1875-haj-tyo	TRUE	FALSE	test	1899-haj-aoatb:1868-haj-faf:1874-haj-rftr 1875-haj-tyo	1	FALSE
hj	1888-hj-tap:1881-hj-tpoal:1885-hj-altof	hj	1880-hj-ws	TRUE	FALSE	test	1888-hj-tap:1881-hj-tpoal:1885-hj-altof 1880-hj-ws	1	FALSE
cfw	1874-cfw-tac:1883-cfw-ftm:1875-cfw-cn	hbs	1873-hbs-wish	FALSE	FALSE	test	1874-cfw-tac:1883-cfw-ftm:1875-cfw-cn 1873-hbs-wish	0	TRUE
mt	1872-mt-ri:1869-mt-ia:1881-mt-tpatp	cdw	1878-cdw-hikab	FALSE	FALSE	test	1872-mt-ri:1869-mt-ia:1881-mt-tpatp 1878-cdw-hikab	0	TRUE
espw	1887-espw-tgb:1866-espw-gsar:1883-espw-btg	ab	1895-ab-mgtonel	FALSE	FALSE	test	1887-espw-tgb:1866-espw-gsar:1883-espw-btg 1895-ab-mgtonel	0	FALSE
cfw	1884-cfw-ea:1875-cfw-cn:1883-cfw-ftm	cfw	1889-cfw-jl	TRUE	FALSE	test	1884-cfw-ea:1875-cfw-cn:1883-cfw-ftm 1889-cfw-jl	1	TRUE
wta	1866-wta-ob:1858-wta-pap:1885-wta-sts	wta	1863-wta-isao	TRUE	FALSE	test	1866-wta-ob:1858-wta-pap:1885-wta-sts 1863-wta-isao	1	TRUE
mt	1896-mt-projoa:1906-mt-cfma:1881-mt-tpatp	us	1917-us-kc	FALSE	FALSE	test	1896-mt-projoa:1906-mt-cfma:1881-mt-tpatp 1917-us-kc	0	TRUE
haj	1876-haj-btlb:1879-haj-ttb:1866-haj-hf	haj	1881-haj-fcbtp	TRUE	FALSE	test	1876-haj-btlb:1879-haj-ttb:1866-haj-hf 1881-haj-fcbtp	1	FALSE
wta	1868-wta-mob:1881-wta-utr:1880-wta-ds	wta	1872-wta-lb	TRUE	FALSE	test	1868-wta-mob:1881-wta-utr:1880-wta-ds 1872-wta-lb	1	TRUE
cdw	1878-cdw-hikab:1876-cdw-itl:1891-cdw-oi	ewaoc	1897-ewaoc-tdof	FALSE	FALSE	test	1878-cdw-hikab:1876-cdw-itl:1891-cdw-oi 1897-ewaoc-tdof	0	TRUE
hj	1896-hj-tsop:1911-hj-to:1903-hj-ta	ewaoc	1897-ewaoc-tdof	FALSE	FALSE	test	1896-hj-tsop:1911-hj-to:1903-hj-ta 1897-ewaoc-tdof	0	FALSE
mt	1874-mt-lotm:1872-mt-ri:1902-mt-adbds	mt	1869-mt-ia	TRUE	FALSE	test	1874-mt-lotm:1872-mt-ri:1902-mt-adbds 1869-mt-ia	1	TRUE
es	1913-es-tm:1888-es-ttatv:1889-es-tptk	hj	1898-hj-ttm	FALSE	FALSE	test	1913-es-tm:1888-es-ttatv:1889-es-tptk 1898-hj-ttm	0	TRUE
