author.x	filename.x	author.y	filename.y	same.author	train.set	train.or.test	case.id	answer	author.seen
ew	1913-ew-tcotc:1910-ew-tomag	hbs	1862-hbs-tpooi	FALSE	FALSE	test	1913-ew-tcotc:1910-ew-tomag 1862-hbs-tpooi	0	TRUE
lma	1864-lma-opdaot:1864-lma-m	lma	1885-lma-ll	TRUE	FALSE	test	1864-lma-opdaot:1864-lma-m 1885-lma-ll	1	TRUE
us	1910-us-sts:1920-us-1tsoap	mt	1909-mt-isd	FALSE	FALSE	test	1910-us-sts:1920-us-1tsoap 1909-mt-isd	0	TRUE
rwc	1904-rwc-sm:1919-rwc-tsos	wta	1868-wta-mob	FALSE	FALSE	test	1904-rwc-sm:1919-rwc-tsos 1868-wta-mob	0	TRUE
wta	1890-wta-otb:1863-wta-isao	ewaoc	1897-ewaoc-tdof	FALSE	FALSE	test	1890-wta-otb:1863-wta-isao 1897-ewaoc-tdof	0	TRUE
ew	1903-ew-ivatg:1919-ew-m	ew	1897-ew-tdof	TRUE	FALSE	test	1903-ew-ivatg:1919-ew-m 1897-ew-tdof	1	TRUE
espw	1907-espw-tldup:1893-espw-dm	espw	1869-espw-mwag	TRUE	FALSE	test	1907-espw-tldup:1893-espw-dm 1869-espw-mwag	1	FALSE
cfw	1889-cfw-jl:1874-cfw-tac	cfw	1875-cfw-cn	TRUE	FALSE	test	1889-cfw-jl:1874-cfw-tac 1875-cfw-cn	1	TRUE
cfw	1895-cfw-mcac:1883-cfw-ftm	ab	1921-ab-lig	FALSE	FALSE	test	1895-cfw-mcac:1883-cfw-ftm 1921-ab-lig	0	TRUE
lma	1864-lma-opdaot:1885-lma-ll	ab	1907-ab-rm	FALSE	FALSE	test	1864-lma-opdaot:1885-lma-ll 1907-ab-rm	0	TRUE
cfw	1875-cfw-cn:1883-cfw-ftm	mh+	1914-mh+-mhce-nf	FALSE	FALSE	test	1875-cfw-cn:1883-cfw-ftm 1914-mh+-mhce-nf	0	TRUE
cfw	1889-cfw-jl:1874-cfw-tac	haj	1903-haj-bba-ph	FALSE	FALSE	test	1889-cfw-jl:1874-cfw-tac 1903-haj-bba-ph	0	TRUE
us	1903-us-og:1918-us-jh	es	1913-es-tm	FALSE	FALSE	test	1903-us-og:1918-us-jh 1913-es-tm	0	TRUE
haj	1888-haj-bb:1893-haj-ianwatgfoa	haj	1892-haj-dfg	TRUE	FALSE	test	1888-haj-bb:1893-haj-ianwatgfoa 1892-haj-dfg	1	FALSE
us	1920-us-1tsoap:1922-us-tcmc	cdw	1889-cdw-sths	FALSE	FALSE	test	1920-us-1tsoap:1922-us-tcmc 1889-cdw-sths	0	TRUE
fmc	1901-fmc-m:1894-fmc-wg	hbs	1853-hbs-aktutc	FALSE	FALSE	test	1901-fmc-m:1894-fmc-wg 1853-hbs-aktutc	0	FALSE
mt	1906-mt-cfma:1909-mt-isd	mt	1916-mt-tms	TRUE	FALSE	test	1906-mt-cfma:1909-mt-isd 1916-mt-tms	1	TRUE
lma	1872-lma-ss:1877-lma-amm	cdw	1878-cdw-hikab	FALSE	FALSE	test	1872-lma-ss:1877-lma-amm 1878-cdw-hikab	0	TRUE
us	1903-us-ach:1911-us-alp	fmc	1883-fmc-ars	FALSE	FALSE	test	1903-us-ach:1911-us-alp 1883-fmc-ars	0	FALSE
hj	1886-hj-pc:1898-hj-itc	rwc	1911-rwc-tgr	FALSE	FALSE	test	1886-hj-pc:1898-hj-itc 1911-rwc-tgr	0	TRUE
haj	1876-haj-btlb:1879-haj-tym	ab	1910-ab-cn	FALSE	FALSE	test	1876-haj-btlb:1879-haj-tym 1910-ab-cn	0	FALSE
mt	1869-mt-ia:1884-mt-taohf	mt	1902-mt-adbds	TRUE	FALSE	test	1869-mt-ia:1884-mt-taohf 1902-mt-adbds	1	TRUE
fmc	1883-fmc-tl:1887-fmc-s	fmc	1891-fmc-ttf	TRUE	FALSE	test	1883-fmc-tl:1887-fmc-s 1891-fmc-ttf	1	FALSE
ab	1884-ab-sbts:1910-ab-jwf	ab	1917-ab-bn	TRUE	FALSE	test	1884-ab-sbts:1910-ab-jwf 1917-ab-bn	1	FALSE
ab	1884-ab-sbts:1922-ab-oc	wta	1865-wta-waw	FALSE	FALSE	test	1884-ab-sbts:1922-ab-oc 1865-wta-waw	0	TRUE
fmc	1891-fmc-ttf:1882-fmc-mi	mh+	1914-mh+-mhce-nf	FALSE	FALSE	test	1891-fmc-ttf:1882-fmc-mi 1914-mh+-mhce-nf	0	FALSE
cdw	1894-cdw-tgh:1891-cdw-oi	lma	1864-lma-opdaot	FALSE	FALSE	test	1894-cdw-tgh:1891-cdw-oi 1864-lma-opdaot	0	TRUE
rwc	1915-rwc-p:1909-rwc-tdm	ab	1907-ab-rm	FALSE	FALSE	test	1915-rwc-p:1909-rwc-tdm 1907-ab-rm	0	TRUE
hj	1879-hj-h:1878-hj-aie	hj	1897-hj-wmk	TRUE	FALSE	test	1879-hj-h:1878-hj-aie 1897-hj-wmk	1	FALSE
cfw	1895-cfw-mcac:1889-cfw-jl	cfw	1874-cfw-tac	TRUE	FALSE	test	1895-cfw-mcac:1889-cfw-jl 1874-cfw-tac	1	TRUE
ab	1910-ab-jwf:1921-ab-lig	cdw	1889-cdw-sths	FALSE	FALSE	test	1910-ab-jwf:1921-ab-lig 1889-cdw-sths	0	TRUE
espw	1869-espw-mwag:1868-espw-tga	espw	1893-espw-dm	TRUE	FALSE	test	1869-espw-mwag:1868-espw-tga 1893-espw-dm	1	FALSE
haj	1875-haj-tyo:1893-haj-dtn	lma	1864-lma-opdaot	FALSE	FALSE	test	1875-haj-tyo:1893-haj-dtn 1864-lma-opdaot	0	TRUE
hbs	1854-hbs-smofl:1855-hbs-tmf	wta	1874-wta-tcw	FALSE	FALSE	test	1854-hbs-smofl:1855-hbs-tmf 1874-wta-tcw	0	TRUE
mt	1916-mt-tms:1884-mt-taohf	es	1913-es-tm	FALSE	FALSE	test	1916-mt-tms:1884-mt-taohf 1913-es-tm	0	TRUE
espw	1887-espw-jtf:1866-espw-gb	espw	1871-espw-tsp	TRUE	FALSE	test	1887-espw-jtf:1866-espw-gb 1871-espw-tsp	1	FALSE
fmc	1893-fmc-kl:1888-fmc-si	lma	1867-lma-tagomtt	FALSE	FALSE	test	1893-fmc-kl:1888-fmc-si 1867-lma-tagomtt	0	TRUE
cfw	1874-cfw-tac:1895-cfw-mcac	lma	1877-lma-amm	FALSE	FALSE	test	1874-cfw-tac:1895-cfw-mcac 1877-lma-amm	0	TRUE
