author.x	filename.x	author.y	filename.y	same.author	train.set	train.or.test	case.id	answer	author.seen
mh	1899-mh-wgwn:1854-mh-a:1880-mh-lipp-nf:1878-mh-dyb-nf:1884-mh-mhcfb-nf	wta	1896-wta-fye	FALSE	TRUE	train	1899-mh-wgwn:1854-mh-a:1880-mh-lipp-nf:1878-mh-dyb-nf:1884-mh-mhcfb-nf 1896-wta-fye	0	TRUE
rwc	1896-rwc-tmoc:1919-rwc-tct:1916-rwc-tds:1920-rwc-tlrf:1894-rwc-itq	rwc	1913-rwc-qa	TRUE	TRUE	train	1896-rwc-tmoc:1919-rwc-tct:1916-rwc-tds:1920-rwc-tlrf:1894-rwc-itq 1913-rwc-qa	1	TRUE
sw	1872-sw-t:1877-sw-pn:1850-sw-www:1852-sw-q-v2:1864-sw-mh-v2	lma	1854-lma-ff	FALSE	TRUE	train	1872-sw-t:1877-sw-pn:1850-sw-www:1852-sw-q-v2:1864-sw-mh-v2 1854-lma-ff	0	TRUE
es	1891-es-mm:1909-es-dotr:1919-es-tpc:1894-es-e:1906-es-ha	sw	1850-sw-www	FALSE	TRUE	train	1891-es-mm:1909-es-dotr:1919-es-tpc:1894-es-e:1906-es-ha 1850-sw-www	0	TRUE
mt	1894-mt-tsa:1907-mt-cs:1876-mt-ototm:1893-mt-ttopw:1889-mt-acyikac	mh	1880-mh-csith-nf	FALSE	TRUE	train	1894-mt-tsa:1907-mt-cs:1876-mt-ototm:1893-mt-ttopw:1889-mt-acyikac 1880-mh-csith-nf	0	TRUE
lma	1893-lma-ct:1887-lma-agfg:1876-lma-rib:1884-lma-sws:1889-lma-ll-v3	lma	1854-lma-ff	TRUE	TRUE	train	1893-lma-ct:1887-lma-agfg:1876-lma-rib:1884-lma-sws:1889-lma-ll-v3 1854-lma-ff	1	TRUE
sw	1864-sw-toh:1884-sw-arw:1881-sw-aloc:1872-sw-t:1868-sw-d	sw	1850-sw-www-v2	TRUE	TRUE	train	1864-sw-toh:1884-sw-arw:1881-sw-aloc:1872-sw-t:1868-sw-d 1850-sw-www-v2	1	TRUE
mt	1902-mt-adbds:1884-mt-taohf:1874-mt-lotm:1916-mt-tms:1906-mt-cfma	mt	1881-mt-tpatp	TRUE	FALSE	test	1902-mt-adbds:1884-mt-taohf:1874-mt-lotm:1916-mt-tms:1906-mt-cfma 1881-mt-tpatp	1	TRUE
mt	1906-mt-cfma:1884-mt-taohf:1902-mt-adbds:1869-mt-ia:1881-mt-tpatp	mt	1874-mt-lotm	TRUE	FALSE	test	1906-mt-cfma:1884-mt-taohf:1902-mt-adbds:1869-mt-ia:1881-mt-tpatp 1874-mt-lotm	1	TRUE
rwc	1915-rwc-p:1911-rwc-tgr:1912-rwc-tsoa:1910-rwc-ap:1910-rwc-tgm	rwc	1908-rwc-tfl	TRUE	FALSE	test	1915-rwc-p:1911-rwc-tgr:1912-rwc-tsoa:1910-rwc-ap:1910-rwc-tgm 1908-rwc-tfl	1	TRUE
ew	1907-ew-tfott:1910-ew-tomag:1916-ew-k-sh:1919-ew-m:1903-ew-ivatg	ew	1913-ew-tcotc	TRUE	FALSE	test	1907-ew-tfott:1910-ew-tomag:1916-ew-k-sh:1919-ew-m:1903-ew-ivatg 1913-ew-tcotc	1	FALSE
ew	1916-ew-k-sh:1907-ew-tfott:1913-ew-tcotc:1910-ew-tomag:1897-ew-tdof	ew	1903-ew-ivatg	TRUE	FALSE	test	1916-ew-k-sh:1907-ew-tfott:1913-ew-tcotc:1910-ew-tomag:1897-ew-tdof 1903-ew-ivatg	1	FALSE
lma	1882-lma-ajsb-v6:1867-lma-tagomtt:1872-lma-ss:1877-lma-amm:1868-lma-lw	espw	1869-espw-mwag	FALSE	FALSE	test	1882-lma-ajsb-v6:1867-lma-tagomtt:1872-lma-ss:1877-lma-amm:1868-lma-lw 1869-espw-mwag	0	TRUE
hbs	1859-hbs-tmw:1873-hbs-wish:1886-hbs-tsw:1878-hbs-pp:1871-hbs-ofs	mh+	1914-mh+-mhce-nf	FALSE	FALSE	test	1859-hbs-tmw:1873-hbs-wish:1886-hbs-tsw:1878-hbs-pp:1871-hbs-ofs 1914-mh+-mhce-nf	0	FALSE
fmc	1892-fmc-pg:1898-fmc-ari:1883-fmc-dc:1887-fmc-s:1894-fmc-wg	fmc	1885-fmc-tcotk	TRUE	FALSE	test	1892-fmc-pg:1898-fmc-ari:1883-fmc-dc:1887-fmc-s:1894-fmc-wg 1885-fmc-tcotk	1	FALSE
mt	1884-mt-taohf:1874-mt-lotm:1909-mt-isd:1869-mt-ia:1916-mt-tms	espw	1867-espw-gyatgc	FALSE	FALSE	test	1884-mt-taohf:1874-mt-lotm:1909-mt-isd:1869-mt-ia:1916-mt-tms 1867-espw-gyatgc	0	TRUE
us	1921-us-tbol:1920-us-1tsoap:1911-us-alp:1913-us-dg:1906-us-tj	us	1903-us-og	TRUE	FALSE	test	1921-us-tbol:1920-us-1tsoap:1911-us-alp:1913-us-dg:1906-us-tj 1903-us-og	1	FALSE
ab	1884-ab-sbts:1907-ab-rm:1917-ab-bn:1896-ab-boat:1895-ab-mgtonel	ab	1922-ab-oc	TRUE	FALSE	test	1884-ab-sbts:1907-ab-rm:1917-ab-bn:1896-ab-boat:1895-ab-mgtonel 1922-ab-oc	1	FALSE
wta	1881-wta-utr:1880-wta-ds:1870-wta-faf:1868-wta-mob:1874-wta-tcw	wta	1865-wta-waw	TRUE	FALSE	test	1881-wta-utr:1880-wta-ds:1870-wta-faf:1868-wta-mob:1874-wta-tcw 1865-wta-waw	1	TRUE
us	1903-us-tjoas:1917-us-kc:1921-us-tbol:1922-us-tcmc:1903-us-ach	us	1913-us-dg	TRUE	FALSE	test	1903-us-tjoas:1917-us-kc:1921-us-tbol:1922-us-tcmc:1903-us-ach 1913-us-dg	1	FALSE
us	1913-us-dg:1908-us-tm:1906-us-tj:1922-us-tcmc:1901-us-km	hbs	1878-hbs-pp	FALSE	FALSE	test	1913-us-dg:1908-us-tm:1906-us-tj:1922-us-tcmc:1901-us-km 1878-hbs-pp	0	FALSE
haj	1906-haj-rotr-ph:1888-haj-bb:1868-haj-rd:1892-haj-dfg:1883-haj-tbb	es	1885-es-tpod	FALSE	FALSE	test	1906-haj-rotr-ph:1888-haj-bb:1868-haj-rd:1892-haj-dfg:1883-haj-tbb 1885-es-tpod	0	TRUE
es	1885-es-tpod:1889-es-atg:1889-es-tptk:1907-es-tlotg:1917-es-ow-sh	es	1888-es-ttatv	TRUE	FALSE	test	1885-es-tpod:1889-es-atg:1889-es-tptk:1907-es-tlotg:1917-es-ow-sh 1888-es-ttatv	1	TRUE
hj	1890-hj-ttm:1879-hj-h:1886-hj-tb:1883-hj-rh:1888-hj-tap	cfw	1884-cfw-ea	FALSE	FALSE	test	1890-hj-ttm:1879-hj-h:1886-hj-tb:1883-hj-rh:1888-hj-tap 1884-cfw-ea	0	TRUE
hbs	1873-hbs-wish:1870-hbs-tbc:1886-hbs-tsw:1862-hbs-aos:1868-hbs-moot	us	1908-us-tm	FALSE	FALSE	test	1873-hbs-wish:1870-hbs-tbc:1886-hbs-tsw:1862-hbs-aos:1868-hbs-moot 1908-us-tm	0	FALSE
ab	1910-ab-cn:1921-ab-lig:1916-ab-tp:1907-ab-rm:1899-ab-tt	haj	1874-haj-rftr	FALSE	FALSE	test	1910-ab-cn:1921-ab-lig:1916-ab-tp:1907-ab-rm:1899-ab-tt 1874-haj-rftr	0	FALSE
ew	1903-ew-ivatg:1897-ew-tdof:1919-ew-m:1913-ew-tcotc:1907-ew-tfott	us	1903-us-tjoas	FALSE	FALSE	test	1903-ew-ivatg:1897-ew-tdof:1919-ew-m:1913-ew-tcotc:1907-ew-tfott 1903-us-tjoas	0	FALSE
hj	1885-hj-gr:1911-hj-to:1902-hj-twotd:1903-hj-ta:1881-hj-tpoal	hj	1896-hj-tsop	TRUE	FALSE	test	1885-hj-gr:1911-hj-to:1902-hj-twotd:1903-hj-ta:1881-hj-tpoal 1896-hj-tsop	1	FALSE
mt	1906-mt-cfma:1874-mt-lotm:1869-mt-ia:1872-mt-ri:1896-mt-projoa	mt	1902-mt-adbds	TRUE	FALSE	test	1906-mt-cfma:1874-mt-lotm:1869-mt-ia:1872-mt-ri:1896-mt-projoa 1902-mt-adbds	1	TRUE
ew	1907-ew-tfott:1903-ew-ivatg:1910-ew-tomag:1913-ew-tcotc:1897-ew-tdof	ew	1916-ew-k-sh	TRUE	FALSE	test	1907-ew-tfott:1903-ew-ivatg:1910-ew-tomag:1913-ew-tcotc:1897-ew-tdof 1916-ew-k-sh	1	FALSE
rwc	1922-rwc-tfj:1909-rwc-tdm:1908-rwc-tfl:1911-rwc-tcl:1900-rwc-taoamm	lma	1864-lma-opdaot	FALSE	FALSE	test	1922-rwc-tfj:1909-rwc-tdm:1908-rwc-tfl:1911-rwc-tcl:1900-rwc-taoamm 1864-lma-opdaot	0	TRUE
haj	1871-haj-tt:1868-haj-faf:1895-haj-tdw:1883-haj-tbb:1898-haj-abf	cdw	1897-cdw-tpfwsw	FALSE	FALSE	test	1871-haj-tt:1868-haj-faf:1895-haj-tdw:1883-haj-tbb:1898-haj-abf 1897-cdw-tpfwsw	0	TRUE
ab	1910-ab-cn:1895-ab-mgtonel:1907-ab-rm:1916-ab-tp:1896-ab-boat	cfw	1884-cfw-ea	FALSE	FALSE	test	1910-ab-cn:1895-ab-mgtonel:1907-ab-rm:1916-ab-tp:1896-ab-boat 1884-cfw-ea	0	TRUE
ew	1907-ew-tfott:1903-ew-ivatg:1916-ew-k-sh:1897-ew-tdof:1910-ew-tomag	ew	1913-ew-tcotc	TRUE	FALSE	test	1907-ew-tfott:1903-ew-ivatg:1916-ew-k-sh:1897-ew-tdof:1910-ew-tomag 1913-ew-tcotc	1	FALSE
rwc	1911-rwc-tgr:1908-rwc-tfl:1911-rwc-tcl:1900-rwc-taoamm:1904-rwc-sm	ewaoc	1897-ewaoc-tdof	FALSE	FALSE	test	1911-rwc-tgr:1908-rwc-tfl:1911-rwc-tcl:1900-rwc-taoamm:1904-rwc-sm 1897-ewaoc-tdof	0	TRUE
wta	1868-wta-dad:1883-wta-sh:1873-wta-tyc:1857-wta-ta:1872-wta-lb	wta	1881-wta-utr	TRUE	FALSE	test	1868-wta-dad:1883-wta-sh:1873-wta-tyc:1857-wta-ta:1872-wta-lb 1881-wta-utr	1	TRUE
mt	1896-mt-projoa:1909-mt-isd:1884-mt-taohf:1869-mt-ia:1874-mt-lotm	mt	1881-mt-tpatp	TRUE	FALSE	test	1896-mt-projoa:1909-mt-isd:1884-mt-taohf:1869-mt-ia:1874-mt-lotm 1881-mt-tpatp	1	TRUE
ew	1903-ew-ivatg:1910-ew-tomag:1897-ew-tdof:1907-ew-tfott:1919-ew-m	mh+	1914-mh+-mhce-nf	FALSE	FALSE	test	1903-ew-ivatg:1910-ew-tomag:1897-ew-tdof:1907-ew-tfott:1919-ew-m 1914-mh+-mhce-nf	0	FALSE
hbs	1854-hbs-smofl-v2:1852-hbs-utc:1862-hbs-tpooi:1853-hbs-aktutc:1871-hbs-pawt	hbs	1854-hbs-smofl	TRUE	FALSE	test	1854-hbs-smofl-v2:1852-hbs-utc:1862-hbs-tpooi:1853-hbs-aktutc:1871-hbs-pawt 1854-hbs-smofl	1	FALSE
lma	1864-lma-m:1868-lma-lw:1864-lma-opdaot:1885-lma-ll:1877-lma-amm	lma	1872-lma-ss	TRUE	FALSE	test	1864-lma-m:1868-lma-lw:1864-lma-opdaot:1885-lma-ll:1877-lma-amm 1872-lma-ss	1	TRUE
hbs	1886-hbs-tsw:1871-hbs-pawt:1871-hbs-mwai:1873-hbs-wish:1868-hbs-moot	hbs	1854-hbs-smofl	TRUE	FALSE	test	1886-hbs-tsw:1871-hbs-pawt:1871-hbs-mwai:1873-hbs-wish:1868-hbs-moot 1854-hbs-smofl	1	FALSE
fmc	1883-fmc-ars:1890-fmc-acmr:1889-fmc-g:1882-fmc-mi:1895-fmc-t	mt	1881-mt-tpatp	FALSE	FALSE	test	1883-fmc-ars:1890-fmc-acmr:1889-fmc-g:1882-fmc-mi:1895-fmc-t 1881-mt-tpatp	0	TRUE
hj	1881-hj-tpoal:1898-hj-itc:1896-hj-tsop:1878-hj-te:1911-hj-to	hj	1885-hj-gr	TRUE	FALSE	test	1881-hj-tpoal:1898-hj-itc:1896-hj-tsop:1878-hj-te:1911-hj-to 1885-hj-gr	1	FALSE
haj	1899-haj-mmv:1903-haj-bba-ph:1905-haj-fftf:1899-haj-jtpb:1900-haj-adoh	haj	1882-haj-ffbts	TRUE	FALSE	test	1899-haj-mmv:1903-haj-bba-ph:1905-haj-fftf:1899-haj-jtpb:1900-haj-adoh 1882-haj-ffbts	1	FALSE
mt	1902-mt-adbds:1906-mt-cfma:1896-mt-projoa:1881-mt-tpatp:1884-mt-taohf	rwc	1911-rwc-tcl	FALSE	FALSE	test	1902-mt-adbds:1906-mt-cfma:1896-mt-projoa:1881-mt-tpatp:1884-mt-taohf 1911-rwc-tcl	0	TRUE
us	1898-us-apom:1917-us-kc:1906-us-tj:1910-us-sts:1922-us-tcmc	us	1913-us-dg	TRUE	FALSE	test	1898-us-apom:1917-us-kc:1906-us-tj:1910-us-sts:1922-us-tcmc 1913-us-dg	1	FALSE
es	1888-es-ttatv:1917-es-ow-sh:1885-es-tpod:1889-es-tptk:1907-es-tlotg	ab	1910-ab-cn	FALSE	FALSE	test	1888-es-ttatv:1917-es-ow-sh:1885-es-tpod:1889-es-tptk:1907-es-tlotg 1910-ab-cn	0	TRUE
hbs	1878-hbs-pp:1854-hbs-smofl-v2:1873-hbs-wish:1862-hbs-aos:1855-hbs-tmf	ewaoc	1897-ewaoc-tdof	FALSE	FALSE	test	1878-hbs-pp:1854-hbs-smofl-v2:1873-hbs-wish:1862-hbs-aos:1855-hbs-tmf 1897-ewaoc-tdof	0	FALSE
hbs	1878-hbs-pp:1873-hbs-pl:1871-hbs-pawt:1852-hbs-utc:1871-hbs-ofs	ew	1910-ew-tomag	FALSE	FALSE	test	1878-hbs-pp:1873-hbs-pl:1871-hbs-pawt:1852-hbs-utc:1871-hbs-ofs 1910-ew-tomag	0	FALSE
es	1889-es-tptk:1888-es-ttatv:1905-es-tpoe:1913-es-tm:1907-es-tlotg	cdw	1889-cdw-sths	FALSE	FALSE	test	1889-es-tptk:1888-es-ttatv:1905-es-tpoe:1913-es-tm:1907-es-tlotg 1889-cdw-sths	0	TRUE
es	1905-es-tpoe:1907-es-tlotg:1913-es-tm:1889-es-tptk:1885-es-tpod	es	1888-es-ttatv	TRUE	FALSE	test	1905-es-tpoe:1907-es-tlotg:1913-es-tm:1889-es-tptk:1885-es-tpod 1888-es-ttatv	1	TRUE
espw	1900-espw-wtg:1893-espw-dm:1866-espw-gsar:1904-espw-t:1887-espw-jtf	ab	1917-ab-bn	FALSE	FALSE	test	1900-espw-wtg:1893-espw-dm:1866-espw-gsar:1904-espw-t:1887-espw-jtf 1917-ab-bn	0	FALSE
hj	1902-hj-twotd:1917-hj-tsotp:1917-hj-tit:1899-hj-taa:1897-hj-wmk	hj	1888-hj-tap	TRUE	FALSE	test	1902-hj-twotd:1917-hj-tsotp:1917-hj-tit:1899-hj-taa:1897-hj-wmk 1888-hj-tap	1	FALSE
lma	1867-lma-tagomtt:1864-lma-opdaot:1868-lma-lw:1877-lma-amm:1864-lma-m	cfw	1884-cfw-ea	FALSE	FALSE	test	1867-lma-tagomtt:1864-lma-opdaot:1868-lma-lw:1877-lma-amm:1864-lma-m 1884-cfw-ea	0	TRUE
fmc	1893-fmc-tr:1898-fmc-ari:1885-fmc-atoalp:1887-fmc-pp:1889-fmc-g	fmc	1903-fmc-thor	TRUE	FALSE	test	1893-fmc-tr:1898-fmc-ari:1885-fmc-atoalp:1887-fmc-pp:1889-fmc-g 1903-fmc-thor	1	FALSE
lma	1885-lma-ll:1864-lma-m:1877-lma-amm:1882-lma-ajsb-v6:1867-lma-tagomtt	ew	1910-ew-tomag	FALSE	FALSE	test	1885-lma-ll:1864-lma-m:1877-lma-amm:1882-lma-ajsb-v6:1867-lma-tagomtt 1910-ew-tomag	0	TRUE
rwc	1919-rwc-tsos:1918-rwc-tlg:1904-rwc-isotu:1908-rwc-tfl:1900-rwc-taoamm	rwc	1909-rwc-tdm	TRUE	FALSE	test	1919-rwc-tsos:1918-rwc-tlg:1904-rwc-isotu:1908-rwc-tfl:1900-rwc-taoamm 1909-rwc-tdm	1	TRUE
ab	1907-ab-rm:1922-ab-oc:1910-ab-jwf:1899-ab-tt:1916-ab-tp	espw	1887-espw-tgb	FALSE	FALSE	test	1907-ab-rm:1922-ab-oc:1910-ab-jwf:1899-ab-tt:1916-ab-tp 1887-espw-tgb	0	FALSE
us	1917-us-kc:1922-us-tcmc:1910-us-sts:1908-us-tmc:1921-us-tbol	es	1905-es-tpoe	FALSE	FALSE	test	1917-us-kc:1922-us-tcmc:1910-us-sts:1908-us-tmc:1921-us-tbol 1905-es-tpoe	0	TRUE
lma	1867-lma-tagomtt:1864-lma-m:1882-lma-ajsb-v6:1868-lma-lw:1885-lma-ll	lma	1872-lma-ss	TRUE	FALSE	test	1867-lma-tagomtt:1864-lma-m:1882-lma-ajsb-v6:1868-lma-lw:1885-lma-ll 1872-lma-ss	1	TRUE
ab	1884-ab-sbts:1896-ab-boat:1895-ab-mgtonel:1899-ab-tt:1907-ab-rm	ab	1910-ab-cn	TRUE	FALSE	test	1884-ab-sbts:1896-ab-boat:1895-ab-mgtonel:1899-ab-tt:1907-ab-rm 1910-ab-cn	1	FALSE
ab	1896-ab-boat:1910-ab-cn:1917-ab-bn:1897-ab-tdohy:1907-ab-rm	mh+	1914-mh+-mhce-nf	FALSE	FALSE	test	1896-ab-boat:1910-ab-cn:1917-ab-bn:1897-ab-tdohy:1907-ab-rm 1914-mh+-mhce-nf	0	FALSE
hj	1898-hj-itc:1904-hj-tgb:1878-hj-te:1896-hj-tsop:1883-hj-rh-v2	haj	1882-haj-ffbts	FALSE	FALSE	test	1898-hj-itc:1904-hj-tgb:1878-hj-te:1896-hj-tsop:1883-hj-rh-v2 1882-haj-ffbts	0	FALSE
fmc	1897-fmc-aroy:1884-fmc-aap:1885-fmc-atoalp:1896-fmc-c:1902-fmc-c	fmc	1885-fmc-zamc	TRUE	FALSE	test	1897-fmc-aroy:1884-fmc-aap:1885-fmc-atoalp:1896-fmc-c:1902-fmc-c 1885-fmc-zamc	1	FALSE
rwc	1922-rwc-tfj:1910-rwc-ap:1912-rwc-tsoa:1919-rwc-tsos:1911-rwc-tcl	rwc	1913-rwc-thc	TRUE	FALSE	test	1922-rwc-tfj:1910-rwc-ap:1912-rwc-tsoa:1919-rwc-tsos:1911-rwc-tcl 1913-rwc-thc	1	TRUE
cfw	1889-cfw-jl:1875-cfw-cn:1884-cfw-ea:1874-cfw-tac:1895-cfw-mcac	hbs	1862-hbs-aos	FALSE	FALSE	test	1889-cfw-jl:1875-cfw-cn:1884-cfw-ea:1874-cfw-tac:1895-cfw-mcac 1862-hbs-aos	0	TRUE
haj	1893-haj-ianwatgfoa:1879-haj-ttb:1895-haj-tdw:1866-haj-ccc-ia:1900-haj-ainy	fmc	1889-fmc-g	FALSE	FALSE	test	1893-haj-ianwatgfoa:1879-haj-ttb:1895-haj-tdw:1866-haj-ccc-ia:1900-haj-ainy 1889-fmc-g	0	FALSE
hj	1898-hj-itc:1890-hj-ttm:1878-hj-aie:1880-hj-c:1879-hj-h	rwc	1922-rwc-tfj	FALSE	FALSE	test	1898-hj-itc:1890-hj-ttm:1878-hj-aie:1880-hj-c:1879-hj-h 1922-rwc-tfj	0	TRUE
rwc	1911-rwc-tgr:1915-rwc-b:1910-rwc-tgm:1909-rwc-tdm:1918-rwc-tlg	rwc	1913-rwc-thc	TRUE	FALSE	test	1911-rwc-tgr:1915-rwc-b:1910-rwc-tgm:1909-rwc-tdm:1918-rwc-tlg 1913-rwc-thc	1	TRUE
hj	1888-hj-tr:1899-hj-taa:1903-hj-ta:1917-hj-tsotp:1880-hj-c	hj	1879-hj-dm	TRUE	FALSE	test	1888-hj-tr:1899-hj-taa:1903-hj-ta:1917-hj-tsotp:1880-hj-c 1879-hj-dm	1	FALSE
fmc	1888-fmc-si:1906-fmc-a:1883-fmc-ars:1905-fmc-fm:1900-fmc-itpotk	cdw	1876-cdw-itl	FALSE	FALSE	test	1888-fmc-si:1906-fmc-a:1883-fmc-ars:1905-fmc-fm:1900-fmc-itpotk 1876-cdw-itl	0	TRUE
haj	1900-haj-ainy:1893-haj-dtn:1882-haj-bn:1898-haj-abf:1872-haj-ptf	haj	1899-haj-jtpb	TRUE	FALSE	test	1900-haj-ainy:1893-haj-dtn:1882-haj-bn:1898-haj-abf:1872-haj-ptf 1899-haj-jtpb	1	FALSE
hj	1911-hj-to:1885-hj-altof:1878-hj-te:1902-hj-twotd:1897-hj-wmk	hj	1898-hj-ttm	TRUE	FALSE	test	1911-hj-to:1885-hj-altof:1878-hj-te:1902-hj-twotd:1897-hj-wmk 1898-hj-ttm	1	FALSE
mt	1909-mt-isd:1896-mt-projoa:1902-mt-adbds:1874-mt-lotm:1869-mt-ia	mh+	1914-mh+-mhce-nf	FALSE	FALSE	test	1909-mt-isd:1896-mt-projoa:1902-mt-adbds:1874-mt-lotm:1869-mt-ia 1914-mh+-mhce-nf	0	TRUE
wta	1855-wta-aa:1866-wta-ob:1869-wta-dtr:1857-wta-ta:1858-wta-pap	wta	1883-wta-sh	TRUE	FALSE	test	1855-wta-aa:1866-wta-ob:1869-wta-dtr:1857-wta-ta:1858-wta-pap 1883-wta-sh	1	TRUE
ab	1917-ab-bn:1899-ab-tt:1884-ab-sbts:1921-ab-lig:1895-ab-mgtonel	ab	1896-ab-boat	TRUE	FALSE	test	1917-ab-bn:1899-ab-tt:1884-ab-sbts:1921-ab-lig:1895-ab-mgtonel 1896-ab-boat	1	FALSE
rwc	1913-rwc-thc:1919-rwc-tsos:1904-rwc-isotu:1908-rwc-tfl:1910-rwc-tgm	us	1903-us-og	FALSE	FALSE	test	1913-rwc-thc:1919-rwc-tsos:1904-rwc-isotu:1908-rwc-tfl:1910-rwc-tgm 1903-us-og	0	TRUE
hbs	1854-hbs-smofl-v2:1854-hbs-smofl:1870-hbs-tbc:1862-hbs-tpooi:1871-hbs-mwai	mh+	1914-mh+-mhce-nf	FALSE	FALSE	test	1854-hbs-smofl-v2:1854-hbs-smofl:1870-hbs-tbc:1862-hbs-tpooi:1871-hbs-mwai 1914-mh+-mhce-nf	0	FALSE
ab	1884-ab-sbts:1896-ab-boat:1921-ab-lig:1917-ab-bn:1907-ab-rm	ew	1907-ew-tfott	FALSE	FALSE	test	1884-ab-sbts:1896-ab-boat:1921-ab-lig:1917-ab-bn:1907-ab-rm 1907-ew-tfott	0	FALSE
haj	1900-haj-adoh:1866-haj-hf:1876-haj-btlb:1881-haj-fcbtp:1871-haj-tt	wta	1869-wta-dtr	FALSE	FALSE	test	1900-haj-adoh:1866-haj-hf:1876-haj-btlb:1881-haj-fcbtp:1871-haj-tt 1869-wta-dtr	0	TRUE
espw	1895-espw-tsojc:1887-espw-jtf:1901-espw-a:1866-espw-gsar:1889-espw-tsfi	espw	1896-espw-cfal	TRUE	FALSE	test	1895-espw-tsojc:1887-espw-jtf:1901-espw-a:1866-espw-gsar:1889-espw-tsfi 1896-espw-cfal	1	FALSE
rwc	1912-rwc-tsoa:1908-rwc-tfl:1911-rwc-tcl:1904-rwc-sm:1897-rwc-l	rwc	1910-rwc-ap	TRUE	FALSE	test	1912-rwc-tsoa:1908-rwc-tfl:1911-rwc-tcl:1904-rwc-sm:1897-rwc-l 1910-rwc-ap	1	TRUE
cdw	1876-cdw-itl:1878-cdw-hikab:1891-cdw-oi:1894-cdw-tgh:1889-cdw-sths	fmc	1896-fmc-c	FALSE	FALSE	test	1876-cdw-itl:1878-cdw-hikab:1891-cdw-oi:1894-cdw-tgh:1889-cdw-sths 1896-fmc-c	0	TRUE
espw	1871-espw-tsp:1901-espw-a:1900-espw-wtg:1867-espw-gyatgc:1896-espw-tsasa	espw	1866-espw-gsar	TRUE	FALSE	test	1871-espw-tsp:1901-espw-a:1900-espw-wtg:1867-espw-gyatgc:1896-espw-tsasa 1866-espw-gsar	1	FALSE
es	1913-es-tm:1907-es-tlotg:1885-es-tpod:1888-es-ttatv:1889-es-tptk	fmc	1890-fmc-acmr	FALSE	FALSE	test	1913-es-tm:1907-es-tlotg:1885-es-tpod:1888-es-ttatv:1889-es-tptk 1890-fmc-acmr	0	TRUE
espw	1866-espw-gb:1889-espw-tsfi:1887-espw-jtf:1900-espw-wtg:1866-espw-gcj	espw	1871-espw-tsp	TRUE	FALSE	test	1866-espw-gb:1889-espw-tsfi:1887-espw-jtf:1900-espw-wtg:1866-espw-gcj 1871-espw-tsp	1	FALSE
ab	1896-ab-boat:1897-ab-tdohy:1895-ab-mgtonel:1884-ab-sbts:1910-ab-jwf	ab	1922-ab-oc	TRUE	FALSE	test	1896-ab-boat:1897-ab-tdohy:1895-ab-mgtonel:1884-ab-sbts:1910-ab-jwf 1922-ab-oc	1	FALSE
ew	1913-ew-tcotc:1916-ew-k-sh:1919-ew-m:1907-ew-tfott:1910-ew-tomag	us	1901-us-km	FALSE	FALSE	test	1913-ew-tcotc:1916-ew-k-sh:1919-ew-m:1907-ew-tfott:1910-ew-tomag 1901-us-km	0	FALSE
fmc	1903-fmc-thor:1908-fmc-tp:1908-fmc-tws:1883-fmc-tl:1887-fmc-s	fmc	1883-fmc-dc	TRUE	FALSE	test	1903-fmc-thor:1908-fmc-tp:1908-fmc-tws:1883-fmc-tl:1887-fmc-s 1883-fmc-dc	1	FALSE
hbs	1886-hbs-tsw:1873-hbs-wish:1854-hbs-smofl-v2:1859-hbs-tmw:1854-hbs-smofl	us	1913-us-dg	FALSE	FALSE	test	1886-hbs-tsw:1873-hbs-wish:1854-hbs-smofl-v2:1859-hbs-tmw:1854-hbs-smofl 1913-us-dg	0	FALSE
rwc	1904-rwc-sm:1915-rwc-p:1911-rwc-tcl:1909-rwc-tdm:1910-rwc-tgm	ewaoc	1897-ewaoc-tdof	FALSE	FALSE	test	1904-rwc-sm:1915-rwc-p:1911-rwc-tcl:1909-rwc-tdm:1910-rwc-tgm 1897-ewaoc-tdof	0	TRUE
haj	1899-haj-mmv:1869-haj-mtmb:1866-haj-hf:1906-haj-rotr-ph:1872-haj-ptf	espw	1883-espw-btg	FALSE	FALSE	test	1899-haj-mmv:1869-haj-mtmb:1866-haj-hf:1906-haj-rotr-ph:1872-haj-ptf 1883-espw-btg	0	FALSE
ew	1910-ew-tomag:1903-ew-ivatg:1897-ew-tdof:1919-ew-m:1907-ew-tfott	ew	1913-ew-tcotc	TRUE	FALSE	test	1910-ew-tomag:1903-ew-ivatg:1897-ew-tdof:1919-ew-m:1907-ew-tfott 1913-ew-tcotc	1	FALSE
cfw	1895-cfw-mcac:1875-cfw-cn:1883-cfw-ftm:1884-cfw-ea:1874-cfw-tac	cfw	1889-cfw-jl	TRUE	FALSE	test	1895-cfw-mcac:1875-cfw-cn:1883-cfw-ftm:1884-cfw-ea:1874-cfw-tac 1889-cfw-jl	1	TRUE
hj	1885-hj-gr:1886-hj-pc:1917-hj-tsotp:1896-hj-tsop:1903-hj-ta	hj	1899-hj-taa	TRUE	FALSE	test	1885-hj-gr:1886-hj-pc:1917-hj-tsotp:1896-hj-tsop:1903-hj-ta 1899-hj-taa	1	FALSE
hj	1878-hj-aie:1902-hj-twotd:1903-hj-ta:1881-hj-tpoal:1902-hj-twotd-v2	hj	1917-hj-tsotp	TRUE	FALSE	test	1878-hj-aie:1902-hj-twotd:1903-hj-ta:1881-hj-tpoal:1902-hj-twotd-v2 1917-hj-tsotp	1	FALSE
